activity_id,prompt_id,feedback_id,feedback_primary,feedback_secondary
186,298,1933,<p>Clear your response and try again. Why did Manchester students want to change their district&#x27;s dress code? Check that your response only uses information from the text.</p>,<p>Clear your response and try again. How did the dress code negatively affect Manchester students? Read the highlighted text for ideas.</p>
186,298,2141,<p>It&#x27;s true that some students use clothing to express themselves. Now be more specific. Who did the Manchester dress code prevent from expressing themselves?</p>,<p>Keep revising! Try to be even more specific. Which groups of students did the dress code impact most?</p>
185,297,1912,<p>Clear your response and try again. What did some students do after the sports cuts were announced? Check that your response only uses information from the text.</p>,<p>Clear your response and try again. What did some students do in response to Eastern Michigan cutting women&#x27;s sports programs? Read the highlighted text for ideas.</p>
185,297,1914,<p>That&#x27;s true! Now be more specific. Who was the lawsuit against?</p>,<p>Keep revising! Try to be even more specific. What was the lawsuit about? Read the highlighted text for ideas.</p>
185,297,1916,<p>Clear your response and try again. <em>So</em> is used to show the response to or consequence of something. Go back to the text and look for an action that students took after the sports cuts.</p>,<p>Clear your response and try again. Talk about something students did in response to Eastern Michigan cutting women&#x27;s sports programs. Use the highlighted text for ideas.</p>
185,297,1918,<p>Clear your response and try again. <em>So</em> is used to show the response to or consequence of something. Go back to the text and look for an action that students did after the sports cuts.</p>,<p>Clear your response and try again. Talk about something students did in response to Eastern Michigan cutting women&#x27;s sports programs. Use the highlighted text for ideas.</p>
185,297,1920,<p>That&#x27;s true! Now be more specific. What did the students do after refusing to accept the school&#x27;s decision?</p>,<p>Keep revising! Try to be even more specific. What did the students do in response to the school cutting the teams? Read the highlighted text for ideas.</p>
185,297,1922,<p>Clear your response and try again. What did some students do after the sports cuts were announced? Check that your response only uses information from the text.</p>,<p>Clear your response and try again. What did some students do in response to Eastern Michigan cutting women&#x27;s sports programs? Read the highlighted text for ideas.</p>
185,296,1896,<p>That&#x27;s true! Now be more specific. Who argued that more men were affected than women?</p>,<p>Keep revising! Try to be even more specific. Who said that they weren&#x27;t violating Title IX? Read the highlighted text for ideas.</p>
185,296,1898,<p>That&#x27;s true! Now expand your response to include why the school believed it hadn’t violated Title IX. What argument did the school make?</p>,<p>Keep revising! The school argued that cutting the teams wasn’t a violation of Title IX. What information did they use to try to prove that?</p>
185,296,1900,"<p>Clear your response and try again. </p><br/><p>You’re right that the school wanted to save money, but focus your response on how the school responded to the lawsuit instead. What information did the school use to argue that they hadn’t violated Title IX?</p>",<p>Clear your response and try again. </p><br/><p>Talk about a reason why the school believed they didn&#x27;t violate Title IX. Use the highlighted text for ideas.</p>
185,296,1902,<p>Clear your response and try again. </p><br/><p><em>But</em> is used to introduce a contrasting idea. Go back to the text and look for a reason why the school believed they hadn&#x27;t violated Title IX.</p>,<p>Clear your response and try again. </p><br/><p>The school felt they hadn&#x27;t violated Title IX. What reason did they give for believing that? Use the highlighted text for ideas.</p>
185,296,1904,<p>Clear your response and try again. </p><br/><p><em>But</em> is used to introduce a contrasting idea. Go back to the text and look for a reason why the school argued they didn&#x27;t violate Title IX.</p>,<p>Clear your response and try again. </p><br/><p>Talk about a reason why the school said they didn&#x27;t violate Title IX. Use the highlighted text for ideas.</p>
185,296,1906,<p>Clear your response and try again. </p><br/><p><em>But</em> helps connect two opposite ideas. The first part of this sentence gives the students’ perspective. Use <em>but</em> to add the school’s opposing perspective on whether it violated Title IX.</p>,<p>Clear your response and try again. </p><br/><p>What information did the school use to argue that they hadn’t violated Title IX? Read the highlighted text for ideas.</p>
